Country,ccode,qtr,Approval_Smoothed,Approval_Not_Smoothed,NET_Smoothed,NET_Not_Smoothed,Relative_Smoothed,Relative_Not_Smoothed,year,quarter
Australia,Australia,2008q4,68.119392,68.380272,46.805351,46.805351,75.909088,75.909088,2008,4
Australia,Australia,2009q1,66.828659,66.538139,42.413391,42.413391,73.312607,73.312607,2009,1
Australia,Australia,2009q2,64.513542,64.210999,37.52087,37.52087,70.556717,70.556717,2009,2
Australia,Australia,2009q3,65.318382,65.183037,39.77272,39.77272,71.876358,71.876358,2009,3
Australia,Australia,2009q4,63.28241,63.002541,34.285221,34.285221,68.634178,68.634178,2009,4
Australia,Australia,2010q1,55.054008,54.494919,18.56534,18.56534,60.206959,60.206959,2010,1
Australia,Australia,2010q2,45.920719,45.39695,-.67872411,-.67872411,49.578442,49.578442,2010,2
Australia,Australia,2010q3,50.596661,50.796669,16.01976,16.01976,59.065102,59.065102,2010,3
Australia,Australia,2010q4,49.286171,49.254848,13.0169,13.0169,57.290211,57.290211,2010,4
Australia,Australia,2011q1,47.76392,47.684799,4.77597,4.77597,52.490139,52.490139,2011,1
Australia,Australia,2011q2,39.462921,39.063839,-11.75074,-11.75074,43.372921,43.372921,2011,2
Australia,Australia,2011q3,33.590229,33.401051,-24.739019,-24.739019,36.671249,36.671249,2011,3
Australia,Australia,2011q4,36.936211,37.218689,-16.938419,-16.938419,40.706169,40.706169,2011,4
Australia,Australia,2012q1,36.081749,36.143742,-18.97303,-18.97303,39.58107,39.58107,2012,1
Australia,Australia,2012q2,34.581841,34.645401,-22.05592,-22.05592,37.992371,37.992371,2012,2
Australia,Australia,2012q3,35.22588,35.39246,-19.312241,-19.312241,39.24157,39.24157,2012,3
Australia,Australia,2012q4,40.864422,41.267681,-7.7735791,-7.7735791,45.560959,45.560959,2012,4
Australia,Australia,2013q1,40.85886,40.913052,-7.669251,-7.669251,45.506329,45.506329,2013,1
Australia,Australia,2013q2,36.42696,36.297291,-16.22574,-16.22574,41.06826,41.06826,2013,2
Australia,Australia,2013q3,42.286999,42.688122,-2.000829,-2.000829,48.852692,48.852692,2013,3
Australia,Australia,2013q4,48.467812,48.83453,10.70162,10.70162,55.882061,55.882061,2013,4
Australia,Australia,2014q1,44.71785,44.53381,-1.592909,-1.592909,48.9109,48.9109,2014,1
Australia,Australia,2014q2,39.35902,39.13858,-13.32823,-13.32823,42.814388,42.814388,2014,2
Australia,Australia,2014q3,41.386051,41.572639,-8.2863436,-8.2863436,45.451481,45.451481,2014,3
Australia,Australia,2014q4,41.173321,41.23489,-8.8556709,-8.8556709,45.148041,45.148041,2014,4
Australia,Australia,2015q1,33.422878,33.117241,-26.144251,-26.144251,35.993279,35.993279,2015,1
Australia,Australia,2015q2,41.35078,41.88401,-8.5102749,-8.5102749,45.441219,45.441219,2015,2
Australia,Australia,2015q3,46.813492,47.15382,25.08773,25.08773,66.891129,66.891129,2015,3
Australia,Australia,2015q4,59.64925,60.270729,37.056831,37.056831,72.169609,72.169609,2015,4
Australia,Australia,2016q1,52.66785,52.216511,17.62701,17.62701,59.924999,59.924999,2016,1
Australia,Australia,2016q2,43.165241,42.68029,-2.322753,-2.322753,48.42799,48.42799,2016,2
Australia,Australia,2016q3,41.24794,41.21357,-5.7516208,-5.7516208,46.483749,46.483749,2016,3
Australia,Australia,2016q4,37.803379,37.68465,-12.12007,-12.12007,42.89817,42.89817,2016,4
Australia,Australia,2017q1,36.262489,36.308331,-15.617,-15.617,41.03207,41.03207,2017,1
Australia,Australia,2017q2,38.1502,38.353081,-11.95015,-11.95015,43.103722,43.103722,2017,2
Australia,Australia,2017q3,39.974911,40.174271,-9.5632296,-9.5632296,44.51387,44.51387,2017,3
Australia,Australia,2017q4,38.536888,38.531261,-12.90081,-12.90081,42.695,42.695,2017,4
Australia,Australia,2018q1,40.071098,40.254211,-8.7620506,-8.7620506,44.901192,44.901192,2018,1
Australia,Australia,2018q2,42.788078,43.010891,-3.9730861,-3.9730861,47.593231,47.593231,2018,2
Australia,Australia,2018q3,45.186749,45.377041,2.5735481,2.5735481,51.404251,51.404251,2018,3
Australia,Australia,2018q4,48.329399,48.519451,5.2340131,5.2340131,52.651749,52.651749,2018,4
Austria,Austria,1987q2,35.265289,35.257999,.38955981,-.36113429,48.898041,48.377701,1987,2
Austria,Austria,1987q3,37.1954,37.50098,3.330111,2.624433,51.203579,50.777111,1987,3
Austria,Austria,1987q4,37.550362,37.50098,3.4793169,2.624433,51.377651,50.777111,1987,4
Austria,Austria,1988q1,37.615639,37.50098,3.4868879,2.624433,51.3908,50.777111,1988,1
Austria,Austria,1988q2,39.433849,40.16674,6.0079961,6.2576251,53.422409,53.706791,1988,2
Austria,Austria,1988q3,43.3251,43.905048,10.19892,9.6697016,56.29731,56.013229,1988,3
Austria,Austria,1988q4,44.167271,43.905048,10.64291,9.6697016,56.678261,56.013229,1988,4
Austria,Austria,1989q1,44.36924,43.905048,10.74164,9.6697016,56.760181,56.013229,1989,1
Austria,Austria,1989q2,44.423908,43.905048,10.77175,9.6697016,56.7836,56.013229,1989,2
Austria,Austria,1989q3,44.440491,43.905048,10.78154,9.6697016,56.790958,56.013229,1989,3
Austria,Austria,1989q4,44.445969,43.905048,10.78476,9.6697016,56.793331,56.013229,1989,4
Austria,Austria,1990q1,44.44788,43.905048,10.78582,9.6697016,56.794102,56.013229,1990,1
Austria,Austria,1990q2,44.44857,43.905048,10.78617,9.6697016,56.79435,56.013229,1990,2
Austria,Austria,1990q3,44.448818,43.905048,10.78629,9.6697016,56.79443,56.013229,1990,3
Austria,Austria,1990q4,44.44891,43.905048,10.78633,9.6697016,56.79446,56.013229,1990,4
Austria,Austria,1991q1,44.44894,43.905048,10.78634,9.6697016,56.794472,56.013229,1991,1
Austria,Austria,1991q2,47.459301,48.34798,13.66717,13.82192,58.74641,58.82938,1991,2
Austria,Austria,1991q3,46.006142,45.357342,9.5751085,8.7038059,56.434872,55.764858,1991,3
Austria,Austria,1991q4,43.541519,41.80299,5.3106279,2.475477,53.824371,52.023079,1991,4
Austria,Austria,1992q1,48.18203,48.158112,18.259951,16.976801,61.375549,60.705299,1992,1
Austria,Austria,1992q2,48.89595,48.158112,18.549101,16.976801,61.752949,60.705299,1992,2
Austria,Austria,1992q3,48.97533,48.158112,18.442591,16.976801,61.718941,60.705299,1992,3
Austria,Austria,1992q4,48.9706,48.158112,18.39727,16.976801,61.696091,60.705299,1992,4
Austria,Austria,1993q1,48.962551,48.158112,18.38183,16.976801,61.68779,60.705299,1993,1
Austria,Austria,1993q2,48.958389,48.158112,18.376711,16.976801,61.685032,60.705299,1993,2
Austria,Austria,1993q3,48.956631,48.158112,18.375031,16.976801,61.684132,60.705299,1993,3
Austria,Austria,1993q4,48.955929,48.158112,18.37447,16.976801,61.683842,60.705299,1993,4
Austria,Austria,1994q1,48.955669,48.158112,18.37429,16.976801,61.683739,60.705299,1994,1
Austria,Austria,1994q2,48.95557,48.158112,18.374229,16.976801,61.683708,60.705299,1994,2
Austria,Austria,1994q3,54.073109,55.711102,30.61772,34.623741,69.031471,71.306282,1994,3
Austria,Austria,1994q4,45.04034,43.00087,7.3453479,6.9006119,54.990681,54.2136,1994,4
Austria,Austria,1995q1,33.502499,27.89488,-16.118561,-26.83617,40.058022,33.343472,1995,1
Austria,Austria,1995q2,31.839081,30.5117,-17.15983,-20.43853,39.261669,37.23402,1995,2
Austria,Austria,1995q3,32.973011,33.62175,-13.83741,-12.65312,41.389019,41.984379,1995,3
Austria,Austria,1995q4,35.58165,36.238571,-10.73078,-10.52057,44.030891,44.08699,1995,4
Austria,Austria,1996q1,36.116589,36.238571,-10.29724,-10.52057,44.379841,44.08699,1996,1
Austria,Austria,1996q2,36.235512,36.238571,-10.18436,-10.52057,44.45467,44.08699,1996,2
Austria,Austria,1996q3,36.26503,36.238571,-10.1487,-10.52057,44.476051,44.08699,1996,3
Austria,Austria,1996q4,36.2733,36.238571,-10.13704,-10.52057,44.482761,44.08699,1996,4
Austria,Austria,1997q1,36.275879,36.238571,-10.1332,-10.52057,44.484921,44.08699,1997,1
Austria,Austria,1997q2,36.276749,36.238571,-10.13193,-10.52057,44.485619,44.08699,1997,2
Austria,Austria,1997q3,36.277061,36.238571,-10.13151,-10.52057,44.485851,44.08699,1997,3
Austria,Austria,1997q4,36.277168,36.238571,-10.13138,-10.52057,44.48592,44.08699,1997,4
Austria,Austria,1998q1,38.384449,39.348621,-8.3308153,-7.9254298,46.265388,46.654282,1998,1
Austria,Austria,1998q2,42.673389,43.413448,1.1720411,1.112251,51.870609,51.882179,1998,2
Austria,Austria,1998q3,43.609791,43.413448,1.819473,1.112251,52.437439,51.882179,1998,3
Austria,Austria,1998q4,43.836941,43.413448,1.906754,1.112251,52.526821,51.882179,1998,4
Austria,Austria,1999q1,43.899158,43.413448,1.929111,1.112251,52.548679,51.882179,1999,1
Austria,Austria,1999q2,43.918221,43.413448,1.936151,1.112251,52.555229,51.882179,1999,2
Austria,Austria,1999q3,43.924549,43.413448,4.3707891,3.5903289,53.779289,53.158798,1999,3
Austria,Austria,1999q4,43.926769,43.413448,4.4949651,3.5903289,53.872231,53.158798,1999,4
Austria,Austria,2000q1,43.92757,43.413448,4.5014768,3.5903289,53.87941,53.158798,2000,1
Austria,Austria,2000q2,43.9617,43.460758,4.5018768,3.5903289,53.880009,53.158798,2000,2
Austria,Austria,2000q3,47.2794,48.34798,14.22471,17.604071,59.384838,61.1008,2000,3
Austria,Austria,2000q4,41.351662,38.93956,2.993829,.1116342,52.184528,50.05743,2000,4
Austria,Austria,2001q1,43.266762,43.43924,2.6303129,1.52994,52.57283,51.943661,2001,1
Austria,Austria,2001q2,40.557598,39.700939,-4.276381,-5.2942138,48.548199,47.742008,2001,2
Austria,Austria,2001q3,37.10688,35.257999,-10.44349,-13.59865,44.68306,42.611801,2001,3
Austria,Austria,2001q4,38.500599,38.248638,-4.398448,-5.4949698,47.995461,47.285461,2001,4
Austria,Austria,2002q1,38.554031,38.248638,-4.6264729,-5.4949698,47.958012,47.285461,2002,1
Austria,Austria,2002q2,40.896622,41.80299,2.0277851,4.3665509,51.817242,52.992008,2002,2
Austria,Austria,2002q3,38.586121,38.116581,-5.6885238,-5.6943641,47.28883,46.979149,2002,3
Austria,Austria,2002q4,38.319462,38.116581,-5.4712281,-5.6943641,47.256329,46.979149,2002,4
Austria,Austria,2003q1,32.682621,29.78266,-5.2596679,-5.6943641,47.354229,46.979149,2003,1
Austria,Austria,2003q2,30.6049,29.78266,-5.1828818,-5.6943641,47.394169,46.979149,2003,2
Austria,Austria,2003q3,29.83536,29.78266,-5.1572289,-5.6943641,47.407742,46.979149,2003,3
Austria,Austria,2003q4,29.549641,29.78266,-5.1487622,-5.6943641,47.412189,46.979149,2003,4
Austria,Austria,2004q1,29.443439,29.78266,-5.1459718,-5.6943641,47.413639,46.979149,2004,1
Austria,Austria,2004q2,29.40394,29.78266,-19.88269,-26.93614,38.705479,34.414791,2004,2
Austria,Austria,2004q3,31.11165,31.78348,-24.78879,-26.989401,36.195831,34.742908,2004,3
Austria,Austria,2004q4,31.422939,31.78348,-26.390221,-26.989401,35.30352,34.742908,2004,4
Austria,Austria,2005q1,31.47916,31.78348,-26.91696,-26.989401,35.008202,34.742908,2005,1
Austria,Austria,2005q2,33.07497,33.966431,-18.734301,-16.973089,40.00861,40.970551,2005,2
Austria,Austria,2005q3,31.275499,31.300529,-25.24188,-24.969219,36.40155,36.254459,2005,3
Austria,Austria,2005q4,29.32258,28.792641,-31.16721,-33.486992,32.781342,31.16777,2005,4
Austria,Austria,2006q1,31.947161,32.59808,-23.40979,-23.73958,37.120411,36.819771,2006,1
Austria,Austria,2006q2,35.129089,36.741772,-15.90065,-12.75122,41.76025,43.424782,2006,2
Austria,Austria,2006q3,35.326519,35.720989,-13.87895,-13.07879,42.856602,43.102859,2006,3
Austria,Austria,2006q4,35.544521,35.720989,-13.13182,-13.07879,43.280891,43.102859,2006,4
Austria,Austria,2007q1,34.654888,34.253078,-13.72231,-14.29376,42.721031,42.08757,2007,1
Austria,Austria,2007q2,33.725491,33.488548,-17.10466,-17.87434,40.758381,40.04705,2007,2
Austria,Austria,2007q3,23.15136,20.06707,-35.286781,-39.144878,29.0574,26.175949,2007,3
Austria,Austria,2007q4,21.198389,21.111691,-40.279881,-41.003052,26.882351,26.188551,2007,4
Austria,Austria,2008q1,21.712481,22.90485,-41.457951,-41.264771,26.80739,26.93108,2008,1
Austria,Austria,2008q2,19.69426,20.42271,-43.655399,-42.997822,24.3834,24.390591,2008,2
Austria,Austria,2008q3,30.6772,33.49733,-19.908541,-18.780149,38.20546,38.986439,2008,3
Austria,Austria,2008q4,38.134731,41.471088,-6.2616372,-.8469997,46.841099,49.949711,2008,4
Austria,Austria,2009q1,41.152191,42.271358,2.9962561,5.3014998,53.1745,54.60416,2009,1
Austria,Austria,2009q2,37.06588,36.378731,-5.9168849,-6.025239,47.577309,47.189301,2009,2
Austria,Austria,2009q3,36.476051,36.378731,-5.7830491,-6.025239,47.495659,47.189301,2009,3
Austria,Austria,2009q4,32.30196,30.28912,-13.99379,-18.14739,42.12553,39.291031,2009,4
Austria,Austria,2010q1,34.436119,35.32378,-9.7099972,-9.4147053,45.043591,45.009819,2010,1
Austria,Austria,2010q2,34.98912,35.28968,-8.2508316,-8.4797792,45.673061,45.319759,2010,2
Austria,Austria,2010q3,36.68119,37.529598,-5.6557722,-5.0043311,47.35136,47.616741,2010,3
Austria,Austria,2010q4,28.688339,25.77412,-25.07832,-30.051531,35.78159,32.519772,2010,4
Austria,Austria,2011q1,25.44166,24.79594,-28.597401,-29.09342,32.547989,31.594481,2011,1
Austria,Austria,2011q2,27.26507,28.581921,-26.0693,-25.44838,34.65733,35.088589,2011,2
Austria,Austria,2011q3,28.760269,30.227449,-23.28253,-21.27667,36.245739,37.247261,2011,3
Austria,Austria,2011q4,31.386141,32.471851,-17.38475,-16.640329,39.716991,40.0592,2011,4
Austria,Austria,2012q1,31.076071,31.07268,-18.121811,-18.699539,39.044281,38.406281,2012,1
Austria,Austria,2012q2,29.28162,29.198681,-18.347219,-18.614679,38.904961,38.54158,2012,2
Austria,Austria,2012q3,27.771429,27.53023,-20.79554,-21.991711,37.772549,37.028629,2012,3
Austria,Austria,2012q4,29.558941,30.198481,-20.24472,-20.612591,38.175919,37.833229,2012,4
Austria,Austria,2013q1,31.15802,32.199909,-17.349449,-16.156549,39.929878,40.452042,2013,1
Austria,Austria,2013q2,35.822479,37.73933,-8.7485256,-6.9628029,45.287521,46.332489,2013,2
Austria,Austria,2013q3,33.934132,33.956161,-14.69907,-14.64022,41.824009,41.601559,2013,3
Austria,Austria,2013q4,33.777161,33.956161,-14.61404,-14.64022,41.782269,41.601559,2013,4
Austria,Austria,2014q1,30.45397,28.981951,-20.26433,-22.9832,38.132469,36.230709,2014,1
Austria,Austria,2014q2,29.793659,29.630301,-20.524759,-21.36351,37.832031,37.143532,2014,2
Austria,Austria,2014q3,29.44628,29.630301,-21.05481,-21.36351,37.516781,37.143532,2014,3
Austria,Austria,2014q4,30.19792,30.95755,-20.38814,-20.117531,37.913879,37.888611,2014,4
Austria,Austria,2015q1,32.12188,33.03957,-16.995621,-16.22328,40.35825,40.752239,2015,1
Austria,Austria,2015q2,29.00037,28.82531,-23.980619,-23.99778,36.09726,35.80101,2015,2
Austria,Austria,2015q3,28.48267,28.82531,-24.17012,-23.99778,35.876808,35.80101,2015,3
Austria,Austria,2015q4,28.40844,28.82531,-24.12542,-23.99778,35.893021,35.80101,2015,4
Austria,Austria,2016q1,28.402599,28.82531,-24.105261,-23.99778,35.9049,35.80101,2016,1
Austria,Austria,2016q2,25.38728,24.372061,-30.040051,-32.561779,32.08609,30.285139,2016,2
Austria,Austria,2016q3,29.376591,31.039379,-21.228531,-19.62714,37.584229,38.502579,2016,3
Austria,Austria,2016q4,32.289089,33.30859,-15.86744,-15.41595,40.96759,41.13496,2016,4
Austria,Austria,2017q1,34.533421,35.70649,-12.12469,-10.77712,43.397961,44.067539,2017,1
Austria,Austria,2017q2,38.480011,39.383209,3.213057,3.6382279,54.01033,54.354809,2017,2
Austria,Austria,2017q3,39.33128,39.383209,4.3140559,3.6382279,54.99062,54.354809,2017,3
Austria,Austria,2017q4,39.534519,39.383209,4.4762282,3.6382279,55.1227,54.354809,2017,4
Austria,Austria,2018q1,45.118778,46.960209,15.0231,17.51502,60.097801,61.301861,2018,1
Austria,Austria,2018q2,49.016949,48.916409,11.24934,9.5735645,57.192612,55.64922,2018,2
Austria,Austria,2018q3,34.75877,29.98414,-18.361139,-25.622931,39.513039,34.574108,2018,3
Austria,Austria,2018q4,39.215431,40.768871,-4.6697659,-.52341551,47.564541,50.16993,2018,4
Austria,Austria,2019q1,44.31385,45.669842,.62348437,.048828632,48.611061,47.850391,2019,1
Bolivia,Bolivia,1998q3,50.415619,50.34428,10.57543,10.69071,53.04081,53.226379,1998,3
Bolivia,Bolivia,1998q4,48.16843,47.83205,-.2487132,-.1793699,47.839481,47.813839,1998,4
Bolivia,Bolivia,1999q1,47.890759,47.83205,-.6792233,-.1793699,47.45546,47.813839,1999,1
Bolivia,Bolivia,1999q2,47.856449,47.83205,-.6963461,-.1793699,47.427109,47.813839,1999,2
Bolivia,Bolivia,1999q3,47.852211,47.83205,-.69702709,-.1793699,47.425018,47.813839,1999,3
Bolivia,Bolivia,1999q4,47.851681,47.83205,-.69705421,-.1793699,47.424858,47.813839,1999,4
Bolivia,Bolivia,2000q1,47.85162,47.83205,-.69705528,-.1793699,47.42485,47.813839,2000,1
Bolivia,Bolivia,2000q2,47.851608,47.83205,-.69705528,-.1793699,47.42485,47.813839,2000,2
Bolivia,Bolivia,2000q3,44.228561,44.28228,-13.46548,-14.77877,41.29158,40.742809,2000,3
Bolivia,Bolivia,2000q4,46.564011,46.892849,-.62642682,.1443947,48.561001,49.360989,2000,4
Bolivia,Bolivia,2001q1,45.25201,45.103512,-.35434449,.1443947,49.005569,49.360989,2001,1
Bolivia,Bolivia,2001q2,42.64201,42.705139,-.38122019,.1443947,49.023201,49.360989,2001,2
Bolivia,Bolivia,2001q3,61.751308,64.091057,-.38824591,.1443947,49.021992,49.360989,2001,3
Bolivia,Bolivia,2001q4,46.747719,45.91544,-.38946661,.1443947,49.021488,49.360989,2001,4
Bolivia,Bolivia,2002q1,38.755161,38.333931,-.3896639,.1443947,49.021389,49.360989,2002,1
Bolivia,Bolivia,2002q2,42.466942,42.71299,-.3896952,.1443947,49.02137,49.360989,2002,2
Bolivia,Bolivia,2002q3,49.9641,49.730572,44.71682,49.954788,75.244301,78.744186,2002,3
Bolivia,Bolivia,2002q4,29.89966,29.40617,31.71847,31.25329,66.67263,66.042877,2002,4
Bolivia,Bolivia,2003q1,16.50411,16.253361,15.23728,14.60746,58.342411,57.73521,2003,1
Bolivia,Bolivia,2003q2,14.52128,15.00827,14.67758,14.60746,57.773651,57.73521,2003,2
Bolivia,Bolivia,2003q3,19.60219,20.11821,-24.031191,-29.64397,36.595821,33.358971,2003,3
Bolivia,Bolivia,2003q4,64.528168,67.416092,22.764811,23.49386,62.693432,64.151352,2003,4
Bolivia,Bolivia,2004q1,68.841133,68.890869,25.286221,24.96188,64.42997,64.289597,2004,1
Bolivia,Bolivia,2004q2,62.278172,61.362549,21.764931,22.28656,62.442558,62.52396,2004,2
Bolivia,Bolivia,2004q3,57.40266,56.863171,24.174311,24.966881,64.407593,64.887299,2004,3
Bolivia,Bolivia,2004q4,47.76564,47.250881,-.980667,-4.0369802,50.365341,48.392559,2004,4
Bolivia,Bolivia,2005q1,50.509022,50.572491,15.79881,18.675489,59.53706,61.236992,2005,1
Bolivia,Bolivia,2005q2,49.083931,48.77,8.9492798,8.5519009,56.077019,55.776138,2005,2
Bolivia,Bolivia,2005q3,51.378971,51.57225,31.69673,33.680271,70.749519,72.283562,2005,3
Bolivia,Bolivia,2005q4,47.918221,47.69278,20.758471,19.29302,63.93771,62.81385,2005,4
Bolivia,Bolivia,2006q1,67.622688,68.35054,52.12759,53.953362,80.473671,81.753731,2006,1
Bolivia,Bolivia,2006q2,70.020714,69.787819,58.142899,57.548618,83.066727,82.62989,2006,2
Bolivia,Bolivia,2006q3,55.652901,54.655899,31.068701,27.403681,68.642738,66.295349,2006,3
Bolivia,Bolivia,2006q4,54.414322,54.104481,23.82148,22.62895,63.852669,63.001221,2006,4
Bolivia,Bolivia,2007q1,57.190559,57.172119,29.9702,30.02396,67.131317,67.233292,2007,1
Bolivia,Bolivia,2007q2,59.928391,59.779968,34.504372,34.32148,69.788902,69.742928,2007,2
Bolivia,Bolivia,2007q3,54.16658,53.753078,24.376419,22.895729,64.41378,63.472271,2007,3
Bolivia,Bolivia,2007q4,51.105679,50.787971,17.79071,16.981661,60.720329,60.154388,2007,4
Bolivia,Bolivia,2008q1,52.16713,51.995682,19.21516,19.383751,61.272449,61.321499,2008,1
Bolivia,Bolivia,2008q2,50.318661,50.178131,13.67877,12.81473,58.447781,57.954762,2008,2
Bolivia,Bolivia,2008q3,50.86554,50.887932,14.93243,15.00281,58.974781,59.008129,2008,3
Bolivia,Bolivia,2008q4,50.956509,50.885029,15.43936,15.39618,59.274731,59.242458,2008,4
Bolivia,Bolivia,2009q1,46.666649,46.4044,6.791955,6.107758,54.760658,54.290821,2009,1
Bolivia,Bolivia,2009q2,48.886539,48.91711,9.210557,9.5361729,55.937672,56.129768,2009,2
Bolivia,Bolivia,2009q3,51.48735,51.641361,17.827909,18.544649,60.700748,61.189121,2009,3
Bolivia,Bolivia,2009q4,54.04977,54.081711,22.597111,22.816099,63.280869,63.42408,2009,4
Bolivia,Bolivia,2010q1,60.83654,60.913441,33.637161,34.174099,68.724991,69.056709,2010,1
Bolivia,Bolivia,2010q2,47.001381,46.066818,6.9773722,4.1883459,54.75621,52.967628,2010,2
Bolivia,Bolivia,2010q3,45.765301,45.84375,4.9825058,5.1178021,53.70195,53.752159,2010,3
